Id,SalePrice
1923,254639.19309769396
1924,269052.5151050579
1925,194769.58791936954
1926,382293.3085901034
1927,138853.77373751148
1928,163761.47279814526
1929,122466.60156266682
1930,128434.22330480459
1931,128564.46073837418
1932,169231.32867472188
1933,208816.52370249023
1934,182213.2440925955
1935,166993.35468733907
1936,221106.65643538663
1937,173447.0834265602
1938,168998.63535853074
1939,255699.73629847873
1940,202814.57841125006
1941,174668.70514081523
1942,161015.55421611038
1943,256219.25135311994
1944,360328.46975571505
1945,379920.7309819432
1946,169403.70891571956
1947,261938.76571789233
1948,188184.1039433527
1949,228190.50990150427
1950,185841.86454123046
1951,272792.2024803311
1952,211456.59454624978
1953,177923.7644313416
1954,192613.62614168698
1955,123236.980336476
1956,311162.97418760904
1957,171109.80414563805
1958,259696.26653902326
1959,112256.76286596051
1960,113403.2511834267
1961,116023.59486485602
1962,100862.8657185008
1963,110858.09395925209
1964,115201.68476193465
1965,149057.41557100829
1966,132594.30957126603
1967,267912.2288341017
1968,371142.4404281158
1969,383806.68148020597
1970,397249.18125911435
1971,448548.0048442729
1972,350942.0880875071
1973,276574.5755756211
1974,299147.9666002526
1975,363764.7561466964
1976,265088.2741714659
1977,355851.6945877574
1978,327614.7299551491
1979,284679.8864052732
1980,202036.22261357057
1981,310539.5858821701
1982,195749.63472329229
1983,193752.58547516837
1984,174538.8005308099
1985,226358.167977047
1986,208109.38612703394
1987,173432.31763193928
1988,165087.13752072988
1989,183834.3194515979
1990,201731.10700176677
1991,198839.29571851436
1992,217453.24212813485
1993,162093.65900871306
1994,232385.48666463373
1995,180790.0965257954
1996,264140.3320839704
1997,308769.225712418
1998,322733.5486528878
1999,325882.33896193525
2000,307959.46517960133
2001,275976.0858962099
2002,235027.20988681182
2003,264232.585497542
2004,249755.52666186093
2005,215996.10629674076
2006,189551.80581130314
2007,227375.65891408053
2008,181578.21499630963
2009,186321.9329024754
2010,183328.96085858927
2011,118197.7069762577
2012,160162.01366982295
2013,179162.54653565492
2014,195071.55544252123
2015,230040.93268927786
2016,188507.31747518267
2017,198988.33734511875
2018,103058.14410176515
2019,130042.08976305928
2020,76068.10960913757
2021,100468.62047441365
2022,200118.43538799317
2023,136352.10192085244
2024,280871.3196761963
2025,391349.52119605476
2026,153572.42484913938
2027,150696.45075577454
2028,140245.87416075976
2029,110129.54764247432
2030,264207.1581251981
2031,253781.69170084802
2032,259107.7167739466
2033,261258.11817183456
2034,176672.29759971192
2035,223711.53582731093
2036,197850.40450474428
2037,209511.95016023936
2038,345552.2503761628
2039,222777.20348772756
2040,327405.19210405654
2041,320576.4817726694
2042,195267.16861027398
2043,189257.08341492544
2044,184076.45752727604
2045,204055.721762757
2046,138850.82814222615
2047,138976.02286141735
2048,133088.36497881508
2049,150124.0130166777
2050,169300.817772182
2051,107804.56937171068
2052,117034.74715155843
2053,141736.5846316893
2054,91716.99663586705
2055,162861.79433057373
2056,131298.57355027116
2057,100260.54532583544
2058,205327.41883965224
2059,127610.55134196802
2060,180714.565097428
2061,172562.60671625074
2062,125184.20799559818
2063,108245.66449780746
2064,146898.82021053814
2065,92350.07522236765
2066,185429.85112292148
2067,118683.70662652512
2068,136420.67254459683
2069,84238.02491756389
2070,113461.64102634587
2071,90243.12802854477
2072,149701.20834872226
2073,140371.249672858
2074,224145.12937021133
2075,159324.3517868172
2076,120480.48360220034
2077,153926.80898702054
2078,121275.48569328341
2079,123461.98481607072
2080,111769.48841915854
2081,117753.24374890896
2082,124788.80972047575
2083,124129.10187191835
2084,112418.88278295606
2085,120522.44302551138
2086,85226.12600270048
2087,112642.21710472883
2088,106211.4327291938
2089,74210.05004022359
2090,127587.93032200735
2091,112365.93549599062
2092,134261.56588791948
2093,126613.12773708467
2094,110320.05805861577
2095,147260.62521988456
2096,63087.33497184237
2097,128866.28774161484
2098,157064.69318149856
2099,65531.66182812289
2100,123164.34679497479
2101,105072.71078719608
2102,114945.64995041337
2103,93097.20939965206
2104,149759.17213350604
2105,141336.9604881915
2106,163358.36806815377
2107,199690.44320013488
2108,111517.67264992994
2109,111534.65661088887
2110,121717.94108630405
2111,144350.42396273318
2112,134096.31095818104
2113,111791.19351505049
2114,114954.10844167125
2115,167818.8782481871
2116,104913.95555642991
2117,143204.59134710886
2118,112750.87836532647
2119,116710.19747516068
2120,94182.08921621484
2121,100242.55541802142
2122,154409.52108751144
2123,75699.86509211773
2124,175878.58837854263
2125,134866.83557986264
2126,146693.40365618697
2127,210058.56349638096
2128,143642.700480408
2129,47416.34533153458
2130,133429.2149808613
2131,122189.61682508142
2132,117346.3710583086
2133,124633.10766923396
2134,102759.47747639603
2135,67125.06585587126
2136,80594.09571755936
2137,106641.80255911869
2138,124616.90242558852
2139,139739.0658123519
2140,145890.68034152646
2141,159454.20408842884
2142,133336.36423381267
2143,135293.58170467502
2144,138686.78340661465
2145,127857.93633190176
2146,181268.27869524917
2147,154074.95243947068
2148,105202.29022636422
2149,129500.63167031694
2150,218915.02266681302
2151,102783.179521035
2152,186561.7566874712
2153,177200.25236292192
2154,117491.37630122098
2155,140851.49450158555
2156,263586.435218146
2157,237923.8939405168
2158,232979.5411060333
2159,209120.12459224992
2160,149628.97476565375
2161,221624.1567154242
2162,385418.4909885579
2163,309286.27732964733
2164,256736.93584528763
2165,192232.88526103395
2166,154097.26330308325
2167,219696.994726017
2168,190510.7997852188
2169,194678.6087116879
2170,252348.84540901904
2171,144754.56420325182
2172,130731.09017714471
2173,177427.92064673785
2174,216159.7320235376
2175,290743.7550992986
2176,301113.33935131057
2177,229526.05911145677
2178,203841.9685985242
2179,127461.56339247603
2180,229310.60529315687
2181,186550.30020018335
2182,212892.6788603999
2183,175644.90343591096
2184,115774.87042742776
2185,110769.15964038268
2186,188351.0673453981
2187,138763.28849692227
2188,150280.64925250155
2189,310525.5207621292
2190,102183.64795655267
2191,62676.32334476888
2192,87871.35697099031
2193,103006.5793528397
2194,105521.2959691412
2195,-20443.34298313668
2196,112618.86065461159
2197,110902.69754854124
2198,158489.982071989
2199,171473.32977911198
2200,155120.59222643758
2201,153071.62917437588
2202,193416.7703525458
2203,140429.89308615818
2204,201013.65279835503
2205,128718.75495765787
2206,159600.35164647095
2207,214109.94500969636
2208,249676.97707151697
2209,257890.65860400966
2210,125177.96493289403
2211,96237.66126577638
2212,126039.16129788008
2213,115725.22839160553
2214,165403.39615161595
2215,100122.94650571884
2216,163703.40605267487
2217,52476.266812555725
2218,111170.05077960287
2219,97885.13171156644
2220,59770.89581267272
2221,296613.32182993455
2222,271444.7540891848
2223,288249.30486229237
2224,192974.18191967282
2225,93359.35522953991
2226,201005.82688139452
2227,186326.0513733319
2228,265904.1550828448
2229,225832.03789028458
2230,139798.20132395366
2231,187054.31404479878
2232,168786.15058466393
2233,176940.84742868878
2234,231567.22830256948
2235,218830.4671856097
2236,245427.37333060047
2237,291904.76738712477
2238,192649.67361859916
2239,93400.21536836072
2240,155620.6633708543
2241,139489.57032494355
2242,121402.37911574997
2243,116253.28221856584
2244,106499.80521531319
2245,112361.38994514415
2246,142352.93307641815
2247,106268.93763192525
2248,130778.07704497223
2249,112977.42878328418
2250,123254.62542786007
2251,199933.3377720261
2252,180471.96629875695
2253,140158.56614794937
2254,165009.388059107
2255,177531.99320219856
2256,166830.08802441534
2257,218407.32053775713
2258,146455.3132204709
2259,182156.87890418107
2260,127574.87486235258
2261,210054.93322785178
2262,234535.96643611853
2263,371573.77952348
2264,442056.52161710156
2265,176857.96657220818
2266,315493.17477687454
2267,384996.9242269476
2268,352284.5456671135
2269,138624.14862646037
2270,188790.80351605458
2271,215278.09147794638
2272,181966.83072741918
2273,146658.50537943162
2274,198966.90082622433
2275,162733.54930289692
2276,205751.24809141524
2277,184633.35280413553
2278,145907.88866423955
2279,118343.7986171834
2280,113052.58036278558
2281,142841.77002989512
2282,164683.30047037316
2283,112459.90733632671
2284,110581.01609741966
2285,157407.37756751807
2286,120350.28123941322
2287,332601.39524696517
2288,250047.71685176442
2289,318490.1579916149
2290,401335.82853544183
2291,288897.95441874245
2292,418570.72488802206
2293,412386.07782818796
2294,365501.7392540793
2295,438249.58491843834
2296,256972.44498962807
2297,304403.229889315
2298,337747.56525765476
2299,292147.32684690005
2300,312448.78835686354
2301,260967.64588187888
2302,241766.64538209862
2303,233378.1664077819
2304,232462.05001641242
2305,175354.3881092649
2306,186366.5587592821
2307,190825.62102935326
2308,209648.5288725629
2309,303085.13647721894
2310,183684.4860280944
2311,205279.59331683052
2312,174555.30021683086
2313,159771.6851787961
2314,152505.57161103556
2315,150060.85344457536
2316,163040.27563057
2317,199228.1269578296
2318,161384.5736778059
2319,166139.65449400488
2320,151493.12355020334
2321,243163.14812718105
2322,176183.56565928052
2323,192614.0429716785
2324,159700.1707042843
2325,182763.4552580858
2326,156512.42809028467
2327,196329.57979720974
2328,219486.81158998996
2329,183772.4492087195
2330,179507.5527178077
2331,339811.77741350397
2332,396053.1405478783
2333,304336.38886558916
2334,256110.9878131886
2335,282216.30645947345
2336,317540.8050032975
2337,164578.48988240986
2338,217834.02714712883
2339,203646.62977478717
2340,380154.86865693494
2341,194114.32745765237
2342,230498.95087860015
2343,210907.3864353771
2344,201670.55727551965
2345,226691.6898231901
2346,189092.9212001295
2347,171683.77988150026
2348,220339.79322202885
2349,184796.20941855529
2350,254745.04003327922
2351,207158.31908281345
2352,233945.30522659217
2353,242520.19098390036
2354,131418.7336530573
2355,146771.20377852547
2356,139099.64183102315
2357,183012.42816455435
2358,188844.63983196433
2359,132224.14036455425
2360,112699.36209600138
2361,156367.90892665723
2362,268201.6045802796
2363,138853.53740527073
2364,138737.865278472
2365,199948.63090943912
2366,167306.8134123216
2367,198082.1044410278
2368,193152.42691802455
2369,194953.60870285772
2370,159340.77468213436
2371,165329.48314392476
2372,183656.0778072647
2373,270902.20236739784
2374,304026.1035248282
2375,231108.1556926625
2376,297613.33929669193
2377,338832.02666032326
2378,133248.51554134395
2379,221207.05102886705
2380,142838.08127673817
2381,185884.83865915064
2382,187404.3677012554
2383,187729.67366172376
2384,229619.8736071966
2385,160703.78667978125
2386,132290.5295295443
2387,115597.64636222836
2388,89274.5378520005
2389,118068.57695772036
2390,134459.7047663986
2391,141404.25035967486
2392,114036.11371981399
2393,158730.09376409824
2394,142193.02592310117
2395,195760.55348985211
2396,148893.43045674247
2397,215213.9438422362
2398,135184.9081133241
2399,76419.47472788443
2400,81119.56048870008
2401,125918.693254045
2402,139644.05758900254
2403,177308.78688668276
2404,148759.55265186986
2405,153575.2166421646
2406,145984.04367096702
2407,136255.49717535
2408,121649.90490986641
2409,117358.62277772574
2410,169288.15547313011
2411,112524.03894221097
2412,155321.37379990995
2413,122658.04934601198
2414,155854.2044405551
2415,142103.49747060044
2416,120076.10894205366
2417,136767.02462357693
2418,121270.8238981387
2419,132570.07126374016
2420,126486.36593265517
2421,343253.6274187418
2422,107968.111206943
2423,130916.50340574962
2424,116911.65137071503
2425,252635.05075099625
2426,155611.00011608136
2427,162430.04953881615
2428,180069.91881013595
2429,105135.61525417185
2430,130456.12536429473
2431,108138.79818793578
2432,136220.17138504697
2433,137200.79994557254
2434,137346.568119935
2435,157515.78106956562
2436,91316.69326855813
2437,100356.89755443909
2438,142361.91867415377
2439,98934.17930882564
2440,129492.38174944476
2441,116892.65317293149
2442,88467.94632445904
2443,135379.20010298432
2444,134675.27942495432
2445,91672.43296348544
2446,160087.40174567298
2447,191641.19429415988
2448,136006.29912120517
2449,107602.29516419214
2450,167521.4316049303
2451,120311.26539244413
2452,209597.2781789271
2453,106242.86790535308
2454,133903.36142306685
2455,139442.58203110006
2456,147804.79034627724
2457,131544.05282763045
2458,134806.219917762
2459,128322.08399225817
2460,139328.7689606024
2461,123880.64421202015
2462,144253.71172611407
2463,146199.44596325274
2464,201896.29018410057
2465,150985.85520661614
2466,152806.9533954896
2467,116844.33849870959
2468,92386.81499612954
2469,105763.43905725027
2470,221487.89889660387
2471,233061.50796539278
2472,193140.06464482582
2473,128600.73530695097
2474,138771.28014496784
2475,211376.56483547238
2476,128592.88130520638
2477,139498.91054041818
2478,173113.79193451666
2479,97169.41457541799
2480,159583.67141216656
2481,125799.74431291425
2482,109049.6116566004
2483,107762.31577264251
2484,120224.54341468122
2485,125637.72785397558
2486,158629.0447312677
2487,250550.34158749634
2488,163680.12378213234
2489,154313.4585728413
2490,139445.24039577183
2491,72738.56035162685
2492,183070.79925929004
2493,141690.1108884829
2494,161846.9955890144
2495,102771.69869543036
2496,263662.88920679444
2497,166769.5771847704
2498,112466.15808289088
2499,94911.41993480973
2500,139711.7344435195
2501,153995.57086397157
2502,153486.23429698995
2503,108538.5341430407
2504,405095.0761415887
2505,212164.2308752077
2506,227185.74950718269
2507,256560.65175321093
2508,226115.60493854864
2509,202503.9219451449
2510,208272.07783065617
2511,180044.68541826215
2512,213153.93052857812
2513,221800.2692678478
2514,291706.79302908893
2515,162636.84430231486
2516,165463.0094392941
2517,151645.36107916254
2518,151557.48745335944
2519,243724.50408808954
2520,219039.6778478876
2521,184076.07906167465
2522,217938.32366655985
2523,124056.16351706635
2524,137176.26791088632
2525,167996.05223704522
2526,159453.02909287982
2527,111236.41328442504
2528,125789.75402247325
2529,71546.58671458277
2530,126404.20769714266
2531,253664.48820538173
2532,220048.65663437307
2533,194309.58941288508
2534,252789.08315875154
2535,290084.2340316977
2536,258165.9852749493
2537,254459.90376146065
2538,161825.6730911631
2539,179216.5814024641
2540,153950.65946450538
2541,167295.687856291
2542,163002.14180042187
2543,128842.31608991539
2544,132682.66757826085
2545,131571.8821155012
2546,134680.99272784655
2547,138247.85408037336
2548,141807.70926155732
2549,155113.23218442895
2550,920901.1570304704
2551,164118.90202660183
2552,146809.2371183634
2553,60592.849638329106
2554,88367.09940381508
2555,125963.89525398312
2556,107237.68969467029
2557,111216.99322388085
2558,232653.52120562788
2559,186985.02681008438
2560,151667.05251735484
2561,157935.0513019892
2562,152303.21339681555
2563,160759.57562100558
2564,214027.22707051903
2565,178918.47100864467
2566,173678.43775687655
2567,157903.02551093977
2568,249410.0279662979
2569,231153.53186820366
2570,124503.00849050905
2571,227261.1976948629
2572,200138.021281511
2573,241294.02548456815
2574,205541.70020788384
2575,143049.0535889554
2576,133964.5768216884
2577,168155.3556083111
2578,75601.45019524127
2579,91999.79309699939
2580,108502.59062077176
2581,150101.0966852753
2582,137937.1691069655
2583,277469.8066854991
2584,179570.98115558716
2585,184771.26045347078
2586,223843.1503742269
2587,208271.0538879475
2588,124517.55546998669
2589,152698.28799089795
2590,203805.30119097282
2591,223685.36857924832
2592,190413.99896308006
2593,216650.6459058823
2594,175842.44091009235
2595,207102.03830479315
2596,279223.90048215125
2597,192381.0681121995
2598,296270.6490174242
2599,289756.5926755102
2600,461181.91023651196
2601,150911.29350692537
2602,78651.49777357392
2603,99159.75357758827
2604,94351.07288952978
2605,40581.31740880692
2606,148426.0200463669
2607,213036.51075572768
2608,212287.33524690592
2609,171892.28188993654
2610,124580.32693498285
2611,195545.05569891902
2612,167652.8211365885
2613,147503.98532043654
2614,103446.14279217552
2615,158867.68481180284
2616,162618.7752660435
2617,221912.90953478884
2618,214639.87238210082
2619,206693.83488357638
2620,186697.81888781127
2621,178468.45848152274
2622,180202.68729597324
2623,235348.66418553196
2624,259669.99001426398
2625,296789.0734575704
2626,188673.8660405983
2627,187644.2170539965
2628,457942.15486883826
2629,483785.7614694634
2630,381621.54004799365
2631,453265.5019820683
2632,420517.9812567536
2633,325235.87562008586
2634,401914.910003327
2635,142175.91809731393
2636,175489.0407358031
2637,199212.6590640493
2638,235055.88018847123
2639,204471.04634784808
2640,154837.86578267624
2641,95694.96622089148
2642,179820.29539591057
2643,112043.5776430736
2644,145168.8221381906
2645,118268.72536855994
2646,107572.77833816307
2647,113361.58281376665
2648,159853.72656941615
2649,145566.71909966768
2650,141060.53148443683
2651,146637.5826306469
2652,367400.8406635527
2653,252020.9482303037
2654,240561.34906746435
2655,388612.79803520767
2656,282016.2421885036
2657,333064.3840839749
2658,273879.7034758056
2659,297686.0428670485
2660,315828.8291317229
2661,349433.30865535146
2662,362173.6437550505
2663,274139.16383985314
2664,273683.40930685453
2665,303015.9393959773
2666,278497.6865892368
2667,152030.50140116762
2668,164921.35441224274
2669,179236.26634563925
2670,248546.85287244857
2671,164606.18071516915
2672,171673.43438774638
2673,204251.1310696107
2674,202578.6457954548
2675,166711.7749667538
2676,185848.59254016326
2677,200758.08406399563
2678,240697.58219550241
2679,272881.6270729673
2680,263980.8561266959
2681,392918.19340855663
2682,306494.34356406395
2683,498968.0590171943
2684,288028.8533989453
2685,308163.3694808943
2686,262517.2570486061
2687,301773.55436527485
2688,193393.29411201406
2689,191202.99246676787
2690,397849.958227977
2691,187646.41311681698
2692,148382.42496293396
2693,184327.98572210502
2694,131477.18048560288
2695,193575.55146130925
2696,181487.10907176763
2697,199294.69666396466
2698,228652.71254294913
2699,206431.93064374322
2700,148843.87124476855
2701,158451.1978586891
2702,90372.39521335758
2703,146069.90598488192
2704,153536.3695782749
2705,112163.06664551905
2706,106882.67216783139
2707,144840.11905824608
2708,149512.8607921386
2709,132694.4253647855
2710,154943.79211910826
2711,419781.947617649
2712,386868.2365922387
2713,157468.7554673701
2714,143609.29380170623
2715,202626.1877949183
2716,135854.41649825432
2717,194080.79781740313
2718,218679.43650269142
2719,174885.0450868175
2720,198088.59275152182
2721,125161.60602451015
2722,196937.8122520306
2723,130903.0807540376
2724,128782.34566673174
2725,133214.83840877799
2726,160963.9628335673
2727,161885.18179851133
2728,176237.72211426412
2729,180765.8098393801
2730,197559.96025475592
2731,127392.1582222718
2732,131401.81617742797
2733,195170.04900111817
2734,174065.83691441405
