49330,1
28582,1
40193,1
20847,1
17476,1
34,0
1285,0
38532,1
38858,1
15970,1
26243,1
6850,0
33520,1
22588,1
2078,0
18245,1
23417,1
30320,1
44503,1
20170,1
8816,0
38831,1
22281,1
1077,0
43507,1
25505,1
3152,0
11266,0
14674,0
28230,1
6072,0
48457,1
43650,1
4202,0
23518,1
23632,1
47666,1
44446,1
14571,0
41433,1
49364,1
34731,1
8823,0
3598,0
24129,1
44517,1
21714,1
31937,1
5422,0
42044,1
8013,0
18502,1
6626,0
42074,1
29422,1
30148,1
40583,1
4678,0
31884,1
21811,1
17134,1
25464,1
43007,1
39437,1
47565,1
18814,1
6587,0
595,0
29541,1
17571,1
34453,1
28039,1
14031,0
16530,1
29623,1
10853,0
19536,1
26103,1
13591,0
20234,1
31951,1
17903,1
4488,0
242,0
20455,1
38120,1
37007,1
22320,1
6841,0
17272,1
15555,1
18442,1
14527,0
31507,1
4927,0
6266,0
30437,1
32482,1
9665,0
29150,1
47504,1
43520,1
40912,1
7631,0
6055,0
10668,0
8666,0
11097,0
43290,1
2793,0
31034,1
30512,1
48041,1
40296,1
29173,1
44849,1
27823,1
6652,0
11864,0
26700,1
1028,0
8730,0
16346,1
15416,1
41920,1
31604,1
17028,1
17812,1
22641,1
14011,0
32755,1
9915,0
10071,0
49347,1
5547,0
10978,0
44527,1
12991,0
26073,1
27727,1
43738,1
21428,1
45473,1
31268,1
14134,0
38600,1
13786,0
42253,1
21957,1
5406,0
27042,1
26518,1
31094,1
42309,1
22902,1
35666,1
40681,1
21427,1
38877,1
27891,1
431,0
39919,1
30125,1
3593,0
46136,1
12682,0
36624,0
14164,0
7799,0
13742,0
43821,1
28401,1
7476,0
27125,1
35377,1
9536,0
438,0
42737,1
25418,1
25884,1
42255,1
45350,1
5962,0
32308,1
20063,1
17350,1
32503,1
7165,0
17384,1
34055,1
28559,1
37896,1
46322,1
16022,1
22465,1
30450,0
33552,1
16538,1
47221,1
6964,0
26802,1
31958,1
34009,1
33292,1
45061,1
28908,1
48785,1
16901,1
33382,1
26368,1
2426,0
39563,1
42010,1
9301,0
18526,1
40303,1
2395,0
28997,1
8373,0
11523,0
18479,1
12816,0
25740,1
18585,1
17553,1
41618,1
4222,0
11496,0
28711,1
39454,1
47399,1
34309,1
36265,1
5081,0
29269,1
7992,0
49719,1
4414,0
17541,1
14063,0
43441,1
4565,0
5375,0
36926,1
33011,1
5463,0
29780,1
31223,1
3292,0
15662,1
9923,0
48337,1
49122,1
7801,0
46542,1
33859,1
17353,1
14958,0
32249,1
27262,1
15651,1
14325,0
44106,1
339,1
32080,1
48520,1
32865,1
13258,0
34993,1
18477,1
3517,0
26921,1
45349,1
3046,0
23472,1
1222,0
28225,1
309,0
38293,1
28404,1
44243,1
24809,1
25715,1
43255,1
3549,0
33086,1
24312,1
47712,1
373,0
10786,0
22348,1
47090,1
46647,1
31446,1
41918,1
32592,1
4929,0
29931,1
26014,1
29245,1
19009,1
41399,1
8758,0
7172,0
43104,1
26874,1
27780,1
21628,1
6490,0
15174,1
25165,1
28687,1
31057,1
8951,0
36593,1
19795,1
42760,1
46338,1
5078,0
1256,0
37030,1
33397,1
49194,1
14642,0
48275,1
19670,1
32852,1
9948,0
47757,1
23469,1
215,0
30483,1
1627,0
11390,0
48891,1
15673,1
39712,1
27518,1
49019,1
27430,1
27948,1
25004,1
39852,1
43575,1
8717,0
26653,1
25362,1
44974,1
9807,0
47138,1
24900,1
5808,0
23899,1
4030,0
17166,1
11727,0
1244,0
43234,1
48590,1
33550,1
49057,1
34977,1
30252,1
10968,0
3106,0
6923,0
19173,1
39742,1
36651,1
28777,1
37585,1
42766,1
5891,0
43470,1
49277,1
3778,0
18711,1
28093,1
33802,1
1896,0
40290,1
12676,0
3945,0
46013,1
44472,1
25653,1
41642,1
21715,1
16131,1
13066,0
24508,1
40250,1
7715,0
8813,0
4473,0
48419,1
34192,1
36940,1
6677,0
26459,1
2822,0
23726,1
14880,0
11485,0
27637,1
35632,1
24526,1
45768,1
21045,1
37053,1
1011,0
24441,1
9781,0
20179,1
13967,0
5460,0
29027,1
4211,0
36112,1
44118,1
7660,0
3337,0
30321,1
10891,0
22536,1
20071,1
44902,1
30719,1
46245,1
31187,1
9647,0
34057,1
7859,0
48303,1
21793,1
46916,1
17974,1
6233,0
46123,1
44325,1
26941,1
40961,1
32053,1
42233,1
17925,1
36064,1
5161,0
40812,1
39334,1
14536,0
48582,1
47670,1
8885,0
5286,0
3338,0
31255,1
17026,1
34224,1
27245,1
832,0
41736,1
39702,1
31300,1
22609,1
29062,1
26513,1
10837,0
7632,0
40695,1
30785,1
10882,0
7391,0
13266,0
39095,1
3252,0
13024,0
11272,0
29033,1
3270,0
609,0
42095,1
11766,0
17253,1
47695,1
49606,1
25996,1
13873,0
6777,0
32012,1
20337,1
37361,1
45023,1
18877,1
39169,1
8337,0
8385,0
42043,1
18670,1
37248,1
36936,1
25349,1
38665,1
27820,1
33626,1
5552,0
9431,0
21066,1
6996,0
13204,0
5095,0
11289,0
22287,1
35736,1
21027,1
35211,1
19247,1
6891,0
45967,1
31760,1
20558,1
49389,1
22251,1
11832,0
18258,1
47766,1
31116,1
30553,1
41783,1
29762,1
15855,1
35478,1
33287,1
28605,1
32083,1
22425,1
29043,1
21632,1
30337,1
40357,1
2113,0
23969,1
47929,1
5057,0
15296,1
16536,1
24668,1
22980,1
28537,1
353,0
25312,1
14084,0
36608,1
6914,0
10974,0
22836,1
34125,1
12900,0
22035,1
4409,0
12594,0
500,0
13696,0
14973,0
18983,1
27250,1
10345,0
38587,1
26460,1
48418,1
37710,1
21603,1
6528,0
13038,0
48706,1
24153,1
47588,1
3571,0
39037,1
35846,1
9415,0
6342,0
48475,1
48717,1
2225,0
32469,1
5848,0
25845,1
18985,1
14066,0
10533,0
41730,1
23383,1
22491,1
36771,1
6136,0
42610,1
9176,0
20612,1
43921,1
8162,0
41360,1
29164,1
45610,1
11593,0
48666,1
40414,1
35127,1
24082,1
21343,1
30068,1
5939,0
36171,1
44800,1
18942,1
4084,0
29737,1
4111,0
6686,0
3939,0
41546,1
47499,1
21796,1
24511,1
2197,0
1270,0
24510,1
7880,0
4109,0
37351,1
13614,0
47772,1
26137,1
19972,1
45819,1
13955,0
38212,1
15091,1
6056,0
25667,1
24699,1
473,0
10257,0
18170,1
43991,1
36909,1
20735,1
34318,1
32211,1
12028,0
31245,1
22533,1
12460,0
25382,1
320,0
14072,0
1522,0
3691,0
33666,1
9214,0
6735,0
15343,1
37342,1
13416,0
31727,1
46941,1
38736,1
48126,1
34506,1
16757,1
46882,1
21554,1
2231,0
9117,0
44591,1
8707,0
8428,0
22315,1
47107,1
39168,1
16182,1
2993,0
11933,0
9404,0
5517,0
10058,0
19219,1
46140,1
45437,1
37482,1
85,0
8539,0
2380,0
865,0
32833,1
4043,0
37094,1
10524,0
21838,1
38433,1
36962,1
26562,1
4857,1
29896,1
35719,1
47805,1
13908,0
33510,1
30181,1
42028,1
21387,1
19438,1
35542,1
39862,1
36601,1
32500,1
3968,0
5126,0
7673,0
31757,1
28951,1
33557,1
19020,1
42596,1
36856,1
2621,0
48372,1
34770,1
32266,1
25222,1
47191,1
1638,0
21129,1
18498,1
13109,0
43725,1
48321,1
33903,1
32893,1
26737,1
29794,1
26943,1
14559,0
38683,1
37229,1
32467,1
48683,1
36980,1
34335,1
25227,1
10246,0
31594,1
6445,0
26529,1
23240,1
34358,1
18643,1
3316,0
3984,0
20967,1
41952,1
3093,0
26911,1
528,0
26028,1
42663,1
26034,1
22654,1
8811,0
20239,1
6933,0
23653,0
386,0
33837,1
30356,1
36429,1
9886,0
17917,1
6068,0
5128,0
3403,0
36542,1
40073,1
15084,1
20110,1
42904,1
24095,1
24053,1
48992,1
13427,0
5557,0
49267,1
27019,1
36800,1
29732,1
24090,1
3542,0
11457,0
19739,1
14314,0
10575,0
43981,1
21022,1
32670,1
7013,0
29925,1
6356,0
9071,0
46804,1
33738,1
18493,1
15064,1
32341,1
12782,0
3989,0
30880,1
44842,1
22619,1
11228,0
23032,1
9174,0
28754,1
9674,0
23219,1
29417,1
37616,1
1817,0
19690,1
20634,1
2745,0
164,0
37470,1
13163,0
44738,1
1861,0
36493,1
12709,0
35560,1
2319,0
31066,1
49741,1
23696,1
6495,0
2760,0
9311,0
42531,1
14163,0
13160,0
25554,1
32350,1
3357,0
10191,0
48863,1
9123,0
4426,0
30347,1
43527,1
6918,0
25064,1
47460,1
44716,1
10306,0
8336,0
25834,1
36302,1
42171,1
37172,1
21043,1
24103,1
23578,1
28963,1
40108,1
19352,1
16717,1
28206,1
46096,1
3609,0
43802,1
28921,1
5412,0
19296,1
10670,0
15157,1
18520,1
1935,0
31312,1
44112,1
14686,0
36903,1
7710,0
36853,1
36838,1
4668,0
45678,1
5204,0
29933,1
13574,0
48727,1
15731,1
23791,1
6167,0
21848,1
7757,0
39978,1
42944,1
7550,0
6098,0
32528,1
45166,1
44929,1
29932,1
13670,0
32403,1
33297,1
25916,1
38609,1
34169,1
1331,0
48202,1
11041,0
5400,0
6099,0
13417,0
8842,0
25220,1
22977,1
42396,1
49210,1
44900,1
24225,1
40550,1
28331,1
18971,1
7805,0
6029,0
26023,1
32300,1
11731,0
6507,0
6702,0
39433,1
14556,0
45191,1
24483,1
1000,0
42769,1
48414,1
4360,0
13722,0
49354,1
25773,1
9423,0
25176,1
21072,1
13896,0
5253,0
29768,1
39540,1
45682,1
6129,0
23872,1
42890,1
108,0
19977,1
32061,1
25888,1
26088,1
20801,1
37163,1
25277,1
39567,1
25014,1
21280,1
9603,0
46079,1
36411,1
45375,1
1951,0
1230,0
7423,0
36063,1
31014,1
8357,0
37890,1
1717,0
20968,1
29160,1
44389,1
24185,1
21220,1
46711,1
17025,1
34390,1
9939,0
19528,1
3242,0
1890,0
36315,1
46393,1
16974,1
14155,0
13156,0
19159,1
33365,1
33948,1
17139,1
11698,0
35,0
1007,0
32222,1
31994,1
18981,1
5203,0
42039,1
17797,1
5096,0
47234,1
33855,1
33433,1
4250,0
36787,1
27157,1
34955,1
21155,1
7222,0
35343,1
250,0
25475,1
23245,1
45517,1
26708,1
48600,1
17196,1
45755,1
3683,0
39544,1
22394,1
46470,1
20196,1
28960,1
37593,1
31942,1
13325,0
42780,1
885,0
17308,1
894,0
23325,1
38991,1
48092,1
42385,1
10362,0
24742,1
12901,0
40465,1
29070,1
42659,1
24134,1
24693,1
12421,0
36643,1
18084,1
12014,0
2538,0
12817,0
44864,1
44370,1
12477,0
7394,0
14201,0
48173,1
11882,0
24488,1
34788,1
4021,0
4848,0
6016,0
15699,1
20600,1
26986,1
17233,1
4559,0
11136,0
10011,0
49088,1
19259,1
24793,1
31127,1
35680,1
38125,1
27790,1
13651,0
28613,1
10249,0
17214,1
15452,1
9256,0
22268,1
20896,1
34374,1
32700,1
45601,1
45602,1
11970,0
2500,0
44564,1
49945,1
38380,1
3035,0
1310,0
14362,0
3929,0
41971,1
31477,1
41593,1
24561,1
32568,1
42573,1
19777,1
16033,1
38205,1
23094,1
36978,1
46165,1
40371,1
21583,1
10926,0
49842,1
34489,1
13447,0
47119,1
20452,1
6345,0
42785,1
19725,1
9276,0
20399,1
37468,1
20425,1
675,0
27606,1
8743,0
33244,1
34742,1
42722,1
33032,1
2215,0
28167,1
5383,0
49276,1
40288,1
36342,0
42902,1
14703,0
42865,1
37515,1
46865,1
28532,1
47344,1
3846,0
23642,1
28092,1
9585,0
11245,0
32980,1
27879,1
40070,1
35203,1
41950,1
18281,1
48445,1
46161,1
29227,1
41946,1
48398,1
41376,1
6005,0
35402,1
42845,1
14690,0
17321,1
16049,1
1682,0
45056,1
2689,0
14197,0
38953,1
48517,1
9842,0
30865,1
21308,1
44211,1
38529,1
45929,1
22206,1
14741,0
35364,1
48555,1
34576,1
25673,1
46124,1
27319,1
21624,1
484,0
9210,0
19178,1
14009,0
19134,1
871,0
4044,0
43731,1
1065,0
23954,1
16055,1
26393,1
37805,1
31120,1
11205,0
5788,0
22500,1
29630,1
48011,1
16491,1
26121,1
3653,0
16107,1
4511,0
5509,0
23531,1
15391,1
17349,1
27159,1
39304,1
4815,0
11633,0
32874,1
4816,0
13916,0
46605,1
37155,1
34841,1
24631,1
48576,1
15878,1
19207,1
22282,1
35449,1
36253,1
46988,1
49991,1
6532,0
37116,1
44905,1
24678,1
42796,1
21851,1
26732,1
24241,1
12261,0
7689,0
703,0
14829,0
20860,1
47268,1
25995,1
33607,1
22634,1
42711,1
674,0
14410,0
22820,1
2532,0
25214,1
35298,1
27468,1
24877,1
38193,1
46905,1
15260,1
10710,0
25390,1
24816,1
11802,0
6815,0
40452,1
48072,1
39355,1
15142,1
26798,1
18662,1
33311,1
49527,1
4153,0
5166,0
36576,1
12207,0
9951,0
24980,1
4125,0
32693,1
20654,1
44720,1
19828,1
9706,0
45786,1
4662,0
22920,1
30891,1
30987,1
49067,1
17981,1
30261,1
34795,1
26416,1
29322,1
1482,0
13681,0
45093,1
13584,0
13870,0
11900,0
44897,1
848,0
2965,0
30906,1
1166,0
43793,1
39084,1
33099,1
31872,1
12057,0
29939,1
23249,1
47804,1
34938,1
499,0
46825,1
45699,1
12315,0
36960,1
45566,1
36720,1
8654,0
45462,1
35841,1
34113,1
17684,1
29414,1
40216,1
26540,1
22749,1
9912,0
26045,1
45807,1
46414,1
26729,1
19605,1
15710,1
4491,0
4846,0
49828,1
13217,0
8609,0
25666,1
7162,0
25339,1
48090,1
47245,1
3551,0
32032,1
32618,1
8523,0
25468,1
27327,1
30158,1
29684,1
12209,0
45134,1
29341,1
49096,1
32417,1
1243,0
18509,1
45871,1
24178,1
1699,0
6637,0
8831,0
33642,1
32218,1
40666,1
46485,1
45900,1
14833,0
9571,0
30073,1
34043,1
2164,0
15412,1
7881,0
9477,0
31414,1
23757,1
33207,1
27573,1
6715,0
19766,1
12683,0
25379,1
44729,1
18966,1
16693,1
48811,1
40838,1
21385,1
44833,1
13797,0
38998,1
8582,0
45085,1
48552,1
23040,1
30440,1
11872,0
44314,1
14535,0
14996,0
13620,0
34793,1
21689,1
16514,1
8746,0
3008,0
45607,1
36259,1
34244,1
21595,1
5812,0
18463,1
21458,1
30297,1
26472,1
18583,1
3999,0
15523,1
47139,1
26020,1
35238,1
26118,1
20321,1
39248,1
29953,1
4639,0
26119,1
5158,0
28415,1
41288,1
31031,1
22518,1
3545,0
11926,0
20028,1
28511,1
16649,1
27309,1
26510,1
27872,1
21178,1
8908,0
9075,0
357,0
12459,0
3822,0
12857,0
26886,1
23292,1
6300,0
45514,1
4074,0
12355,0
42953,1
28184,1
37943,1
29675,1
19337,1
3030,0
21598,1
5930,0
3032,0
49705,1
14440,0
47149,1
9400,0
10065,0
6847,0
29492,1
49794,1
6558,0
32424,1
35664,1
37057,1
23499,1
10041,0
6930,0
23493,1
49434,1
6833,0
32748,1
13480,0
46249,1
39890,1
37884,1
31866,1
49178,1
5381,0
18638,1
34984,1
18489,1
11034,0
43769,1
16850,1
32043,1
44569,1
21797,1
14509,0
38234,1
5020,0
19056,1
21898,1
5797,0
25679,1
3061,0
35460,1
44082,1
38583,1
14370,0
26776,1
29556,1
11224,0
2566,0
5995,0
41445,1
6929,0
45736,1
12393,0
20611,1
23185,1
40434,1
3818,0
30540,1
19752,1
13293,0
19316,1
8761,0
24521,1
44999,1
626,0
16452,1
13673,0
35939,1
6179,0
33818,1
47559,1
21661,1
47662,1
17576,1
7552,0
8983,0
25880,1
37227,1
5122,0
23136,1
39205,1
46796,1
35637,1
21371,1
38083,1
34749,1
42474,1
21453,1
34987,1
8665,0
30944,1
11545,0
26669,1
16853,1
27044,1
7949,0
44505,1
23556,1
35354,1
25565,1
41962,1
25328,1
4158,0
26335,1
38218,1
34165,1
24573,1
42281,1
40650,1
43555,1
38415,1
17045,1
17747,1
39528,1
33376,1
30379,1
35837,1
16533,1
44312,1
19029,1
19590,1
25141,1
30828,1
42724,1
13627,0
23009,1
17447,1
8330,0
30287,1
43382,1
8751,0
24374,1
30311,1
20038,1
35346,1
31067,1
12946,0
23131,1
15106,1
19896,1
15632,1
9385,0
5910,0
35751,1
26290,1
27494,1
39434,1
29631,1
29460,1
33200,1
14682,0
39783,1
46141,1
37541,1
2735,0
14666,1
21637,1
41777,1
33385,1
21336,1
46507,1
29599,1
12835,0
35961,1
3173,0
29734,1
45427,1
28254,1
38001,1
9217,0
39038,1
15692,1
39676,1
9273,0
14796,0
27862,1
32780,1
48379,1
41104,1
4637,0
41458,1
3587,0
23445,1
15184,1
18534,1
21221,1
19719,1
18158,1
9570,0
25068,1
8317,0
3547,0
27997,1
21988,1
25957,1
8384,0
3227,0
5448,0
43638,1
28286,1
19406,1
33463,1
35001,1
1583,0
43680,1
39323,1
2482,0
39732,1
32223,1
25226,1
34361,1
378,0
35875,1
18162,1
31799,1
192,0
4280,0
34556,1
31328,1
19681,1
29575,1
12919,0
20759,1
28722,1
25160,1
4225,0
14418,0
47349,1
1194,0
19452,1
25478,1
4905,0
14350,0
33025,1
19451,1
33645,1
20289,1
3355,0
35349,1
2837,0
22520,1
2645,0
36707,1
42046,1
22396,1
5529,0
15169,1
17513,1
47895,1
12346,0
6379,0
17874,1
48736,1
42366,1
47730,1
25628,1
49502,1
33390,1
22078,1
45080,1
9511,0
25263,1
48838,1
18512,1
41347,1
47169,1
28455,1
18542,1
6836,0
44577,1
32575,1
44081,1
41738,1
6739,0
7723,0
18732,1
24990,1
47865,1
39187,1
38407,1
47308,1
47705,1
6062,0
39406,1
46635,0
28476,1
34519,1
11503,0
29381,1
40048,1
26470,1
26187,1
35876,1
39277,1
30002,1
12427,0
11739,0
30739,1
9193,0
11571,0
45927,1
3154,0
24633,1
6069,0
39650,0
29881,1
40677,1
49921,1
40906,1
2838,0
41902,1
33386,1
24307,1
8928,0
44164,1
47051,1
27792,1
37900,1
30548,1
3354,0
37831,1
19169,1
19236,1
36795,1
13580,0
42042,1
3159,0
44260,1
44478,1
3647,0
17089,1
36632,1
23994,1
8692,0
10510,0
13677,0
28669,1
48852,1
19395,1
9569,0
46215,0
48917,1
4703,0
49084,1
27778,1
48873,1
27091,1
42974,1
21906,1
27348,1
19649,1
7069,0
8886,0
20765,1
29638,1
36266,1
44405,1
35411,1
25657,1
8883,0
232,0
38963,1
48986,1
38533,1
42386,1
22938,1
28583,1
47542,1
26369,1
25561,1
45336,1
3670,0
4686,0
17486,1
11413,0
13974,0
14704,0
7815,0
10291,0
28760,1
41331,1
46361,1
49036,1
17728,1
34406,1
43687,1
4055,0
36746,1
32532,1
24829,1
13102,0
20163,1
3164,0
39764,1
34349,1
27253,1
16144,1
27974,1
989,0
40589,1
19221,1
24407,1
38379,1
33198,1
28138,1
9283,0
13655,0
1901,0
34826,1
9218,0
134,0
39611,1
46443,1
23246,1
47484,1
49807,1
48029,1
7413,0
32204,1
33885,1
10705,0
11476,0
12830,0
15481,1
25363,1
10341,0
13548,0
10537,0
7403,0
19971,1
40770,1
47177,1
41324,1
19788,1
23447,1
16052,1
2509,0
28237,1
14439,0
2417,0
33513,1
24192,1
13111,0
15295,1
30813,1
23235,1
25051,1
12529,0
40805,1
41466,1
8734,0
19716,1
429,0
4520,0
42148,1
10378,0
33312,1
16252,1
28636,1
20041,1
34746,1
18423,1
14280,0
41056,1
7771,0
14748,0
29980,1
22239,0
10347,0
23461,1
26068,1
2757,0
37617,1
43313,1
8845,0
24615,1
4608,0
2973,0
14981,0
46883,1
610,0
30230,1
36762,1
8431,0
25492,1
28931,1
4308,0
23247,1
30195,1
36652,1
31128,1
33241,1
49433,1
7658,0
36924,1
18551,1
39614,1
40268,1
43811,1
11038,0
25651,1
36824,1
4140,0
7545,0
34046,1
48099,1
43297,1
40403,1
46394,1
20274,1
19248,0
8840,0
8031,0
46471,1
18306,1
27557,1
48232,1
15848,1
35617,1
8181,0
41855,1
48737,1
9355,0
29276,1
42251,1
35881,1
8376,0
44469,1
49751,1
14803,0
41759,1
40769,1
47774,1
28482,1
46166,1
17284,1
19132,1
6296,0
16375,1
21894,1
43691,1
45519,1
17124,1
25642,1
9985,0
38102,1
28407,1
11834,0
24009,1
23301,1
36414,1
47982,1
24967,1
8970,0
6647,0
1793,0
11797,0
39206,1
43237,1
33809,1
16038,1
46160,1
28016,1
3444,0
26013,1
40658,1
35732,1
13944,0
28344,1
13028,0
20818,1
5585,0
16472,1
27728,1
28329,1
48888,1
15977,1
753,0
40257,1
33726,1
40825,1
32533,1
22468,1
11860,0
15861,1
22522,1
44855,1
11400,0
16596,1
